clone_url:https://github.com/alexellis/minikube-operator.git, last_commit:2019-03-06 13:56:49, num_contributors:1, stars:15
clone_url:https://github.com/storageos/cluster-operator.git, last_commit:2019-03-15 09:38:59, num_contributors:4, stars:11
clone_url:https://github.com/nicolai86/couchdb-operator.git, last_commit:2017-09-05 02:31:42, num_contributors:1, stars:15
clone_url:https://github.com/b23llc/nifi-fn-operator.git, last_commit:2019-02-13 15:57:46, num_contributors:1, stars:10
clone_url:https://github.com/paulczar/gcp-cloud-compute-operator.git, last_commit:2019-02-16 19:20:56, num_contributors:1, stars:11
clone_url:https://github.com/saada/mongodb-operator.git, last_commit:2018-05-13 14:57:51, num_contributors:1, stars:3
clone_url:https://github.com/piontec/netperf-operator.git, last_commit:2019-03-01 08:17:25, num_contributors:1, stars:23
clone_url:https://github.com/septeni-original/k8s_job.git, last_commit:2018-12-20 09:43:37, num_contributors:2, stars:8
clone_url:https://github.com/huawei-cloudfederation/redis-operator.git, last_commit:2016-12-13 10:26:53, num_contributors:1, stars:6
clone_url:https://github.com/jamiehannaford/coreos-reboot-operator.git, last_commit:2017-06-19 09:58:36, num_contributors:0, stars:10
clone_url:https://github.com/vshn/k8up.git, last_commit:2019-03-06 15:06:20, num_contributors:5, stars:7
clone_url:https://github.com/jelmersnoeck/grafana-operator.git, last_commit:2018-09-15 15:48:20, num_contributors:1, stars:5
clone_url:https://github.com/astronomer/airflow-operator.git, last_commit:2019-02-27 22:04:52, num_contributors:3, stars:12
clone_url:https://github.com/influxdata/influxdb-operator.git, last_commit:2018-01-09 19:02:47, num_contributors:2, stars:12
clone_url:https://github.com/tdraebing/windows95-operator.git, last_commit:2018-12-19 10:03:01, num_contributors:2, stars:7
clone_url:https://github.com/jmckind/rethinkdb-operator.git, last_commit:2019-02-28 21:41:13, num_contributors:1, stars:7
clone_url:https://github.com/apricote/hcloud-floating-ip-operator.git, last_commit:2018-05-11 00:17:33, num_contributors:1, stars:5
clone_url:https://github.com/secat/memhog-operator.git, last_commit:2017-05-16 07:39:16, num_contributors:1, stars:2
clone_url:https://github.com/verfio/chaos-operator.git, last_commit:2018-05-10 07:40:49, num_contributors:2, stars:4
clone_url:https://github.com/giantswarm/flannel-operator.git, last_commit:2019-03-14 11:37:30, num_contributors:13, stars:5
clone_url:https://github.com/embercsi/ember-csi-operator.git, last_commit:2019-03-08 14:38:22, num_contributors:5, stars:0
